id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
913603590982610054,Chic Condo Retreat near Ashmont,248721513,Roodberley,,Dorchester,42.28485,-71.05648,Private room,240,29,0,,,1,365,0,STR-530813
913633842992669209,2 Bed Condo w/ Parking and W/D in Boston,459522450,Anthony,,Dorchester,42.31611406654883,-71.0617305,Entire home/apt,206,60,0,,,3,322,0,STR-545168
914031718213907133,Modern House by Rogers Park,74021854,Mary,,Brighton,42.34801179740058,-71.1594000068819,Entire home/apt,425,5,5,2024-07-27,0.21,1,245,2,STR-530908
914457661179942537,Cozy 2BR Apartment Close to Boston Downtown,150150201,Nova,,Brighton,42.34851753562866,-71.14247547809995,Entire home/apt,170,29,1,2023-08-12,0.04,4,51,0,
914540815710828653,"(W-12) South End, Stylish Studio! Location!",331225367,Paige,,South End,42.33779,-71.07638,Entire home/apt,255,1,64,2025-06-11,2.67,60,35,25,STR-598150
914594515559273013,(W-14) Studio / Low Price - Location - South End!,331225367,Paige,,South End,42.33833,-71.07799,Entire home/apt,199,1,87,2025-06-15,3.59,60,32,46,STR-598152
914597481157436053,"(W1) South End on Tremont St, Studio w/Queen!",331225367,Paige,,South End,42.33771319476956,-71.07617773563585,Entire home/apt,215,1,51,2025-06-12,2.11,60,37,22,STR-598144
914621320278053102,(W4) South End Simple Studio! 1st floor!,331225367,Paige,,South End,42.3397,-71.0766,Entire home/apt,325,1,43,2025-06-05,1.78,60,31,29,STR-598146
914937299546374137,"Blueground | South Boston, roof & w/d, nr red line",107434423,Blueground,,South Boston,42.34320569999999,-71.0562425,Entire home/apt,,32,0,,,369,1,0,
914937604671048989,"Blueground | South Boston, roof & w/d, nr red line",107434423,Blueground,,South Boston,42.34320569999999,-71.0562425,Entire home/apt,225,32,0,,,369,277,0,
915095328814606476,"(W9) Studio in South End Boston, Prime Location",331225367,Paige,,South End,42.33972579036294,-71.07632251950251,Entire home/apt,255,1,54,2025-05-26,2.24,60,37,32,STR-598154
915146741376673520,"Seaport Gem:Stylish 2BR/2BA Condo,",518882444,Greg,,South Boston Waterfront,42.34987290099312,-71.0457867640359,Entire home/apt,839,29,15,2025-01-21,0.71,20,331,10,Exempt: This listing is a unit used for furnished institutional or business stays
916759060552400715,Extraordinary 1-Bedroom Apartment in South Boston!,520718503,Kathleen,,South Boston,42.3308789,-71.0371873,Entire home/apt,202,2,82,2025-06-12,3.57,1,281,42,STR-533051
917220840066776474,"Blueground | S Boston, in-unit w/d, nr red line",107434423,Blueground,,South Boston,42.34320569999999,-71.0562425,Entire home/apt,240,32,0,,,369,323,0,
917221155323620596,"Blueground | S Boston, w/d, nr broadway t stop",107434423,Blueground,,South Boston,42.34321,-71.05624,Entire home/apt,225,32,1,2023-10-07,0.05,369,320,0,
917339740774994546,Charming & Chic | Studio Apartment,275849638,Sean,,Fenway,42.34524,-71.10487,Entire home/apt,320,29,11,2024-11-25,0.53,70,113,2,STR-540558
917340015029437891,Perfect Traveling Nurse Housing - Theatre District,275849638,Sean,,Downtown,42.35145241585736,-71.06505139960292,Entire home/apt,228,1,80,2025-06-15,3.37,70,238,45,STR-461738
917656155026492018,Ideal for long stays | Modern suite on top floor,416027128,Naveen,,Brighton,42.34673,-71.14722,Entire home/apt,186,1,75,2025-05-22,3.26,38,131,48,STR-569363
918198811733110218,(W-13) Studio in the South End,331225367,Paige,,South End,42.33971421344498,-71.0778527595802,Entire home/apt,237,1,76,2025-06-03,3.14,60,31,36,STR-598151
918372123506141881,Bright 2BR by Boston Waterfront,78964422,Reece,,East Boston,42.367661469962364,-71.03295247100604,Entire home/apt,191,1,180,2025-06-15,7.54,2,164,83,STR-529583
918851329209115573,Modern 1BR steps to BOS Common!,275849638,Sean,,Downtown,42.351110332172645,-71.06699304116705,Entire home/apt,245,5,103,2025-06-11,4.29,70,205,52,STR-461741
918904984983903999,"(DR52) Spacious 6 bed, Close to City, Roof deck!",331225367,Paige,,Dorchester,42.28846,-71.0393,Entire home/apt,499,1,51,2025-06-09,2.20,60,254,29,str-526502
920192802910045769,"Art boutique studio ""Moody Cat"" in Charlestown.",492835190,Ivan,,Charlestown,42.371602325468665,-71.06456602608269,Entire home/apt,,29,7,2025-05-21,0.32,3,0,3,
920272636633662094,Charming Boston Home | Near T,312046089,Daniel,,Dorchester,42.3204372,-71.05602139999999,Entire home/apt,214,30,26,2024-07-28,1.13,1,316,5,STR-513988
920305401888076042,Stunning 1BR with a view on the Commons | 2x beds 9086,212359760,Mohammed Radi,,Downtown,42.350926725987584,-71.06553080926739,Entire home/apt,304,1,101,2025-06-12,4.21,64,332,42,STR-466811
921849596380643625,Alaska Street R21,188939923,Mort,,Roxbury,42.32193,-71.08004,Private room,63,2,29,2025-05-25,1.22,7,354,16,STR-415018
922408906158692278,Lux 1BR w/ Amenities in Seaport,20857768,Compass,,South Boston Waterfront,42.35016,-71.04531,Entire home/apt,249,29,1,2024-12-18,0.16,29,84,1,Exempt: This listing is a unit used for furnished institutional or business stays
923065544622564210,Alaska Street R22,188939923,Mort,,Roxbury,42.32125,-71.07801,Private room,71,2,31,2025-05-11,1.30,7,352,12,STR-415018
924145100321265636,Brighton Apartment Sleeps 3+ Steps to Bus Line,96087859,Shmuel,,Brighton,42.3472763,-71.1514285,Entire home/apt,181,2,23,2025-05-09,1.05,1,119,11,STR-532631
924596250686285360,Alaska Street R24,188939923,Mort,,Roxbury,42.32184601281022,-71.07909028242294,Private room,86,2,31,2025-06-08,1.30,7,359,15,STR-415018
925488947884632143,Amazing spacious city view 2bed 2 bath unit fenway,518882444,Greg,,Fenway,42.34864,-71.10181,Entire home/apt,839,4,1,2024-11-24,0.14,20,361,1,Exempt: This listing is a unit used for furnished institutional or business stays
926773430102953513,Sparkling 2BR / 2BA in Back Bay,518882444,Greg,,Back Bay,42.34936257322835,-71.08028036449343,Entire home/apt,839,29,0,,,20,365,0,Exempt: This listing is a unit used for furnished institutional or business stays
926794947878391247,Modern Huge 2bed 2bath Apartment Back bay,518882444,Greg,,Back Bay,42.34965319283231,-71.07855747136733,Entire home/apt,839,29,0,,,20,364,0,Exempt: This listing is a unit used for furnished institutional or business stays
926805682085528383,Lux charming 2br 2ba condo fenway,518882444,Greg,,Fenway,42.34715,-71.09846,Entire home/apt,839,5,6,2025-02-17,0.52,20,262,6,Exempt: This listing is a unit used for furnished institutional or business stays
926892327133743093,Luxurious 2Br 2Ba unit in fenway,518882444,Greg,,Fenway,42.34813705133536,-71.10059262555816,Entire home/apt,,5,0,,,20,144,0,Exempt: This listing is a unit used for furnished institutional or business stays
926897775916500527,Charlesgate Suites: Premier Oversized One Bedroom,523322767,Charlesgate Suites,,Fenway,42.34983,-71.09379,Entire home/apt,346,3,9,2025-04-16,0.39,9,313,4,Exempt: This listing is a hotel or motel
926907258543518131,Heart of Fenway Cultural,518882444,Greg,,Fenway,42.34614,-71.10188,Entire home/apt,,5,1,2024-09-09,0.11,20,359,1,Exempt: This listing is a unit used for furnished institutional or business stays
926908682139595078,Charlesgate Suites: Perfect Lower Level Suite,523322767,Charlesgate Suites,,Fenway,42.34983,-71.09379,Entire home/apt,226,3,20,2025-06-15,0.87,9,340,11,Exempt: This listing is a hotel or motel
926908733694275846,Charlesgate Suites: Lower Level Suite,523322767,Charlesgate Suites,,Fenway,42.34983,-71.09379,Entire home/apt,231,3,27,2025-06-15,1.23,9,309,18,Exempt: This listing is a hotel or motel
926908978002734152,Charlesgate Suites: Renovated & Ready To Host You!,523322767,Charlesgate Suites,,Fenway,42.34983,-71.09379,Entire home/apt,276,3,23,2025-05-26,1.00,9,347,15,Exempt: This listing is a hotel or motel
926909131529554170,Charlesgate Suites: Enjoy Boston Today!,523322767,Charlesgate Suites,,Fenway,42.34983,-71.09379,Entire home/apt,287,3,25,2025-05-26,1.05,9,333,19,Exempt: This listing is a hotel or motel
926909279527360867,Charlesgate Suites: Restored Elegance,523322767,Charlesgate Suites,,Fenway,42.34983,-71.09379,Entire home/apt,315,3,19,2025-06-11,0.80,9,319,11,Exempt: This listing is a hotel or motel
926909419134753198,Charlesgate Suites: Newly Renovated Studio,523322767,Charlesgate Suites,,Fenway,42.34983,-71.09379,Entire home/apt,297,3,19,2025-05-11,0.86,9,326,8,Exempt: This listing is a hotel or motel
926909705378933833,Charlesgate Suites: Urban Chic Delight - Discover,523322767,Charlesgate Suites,,Fenway,42.34983,-71.09379,Entire home/apt,261,3,33,2025-06-15,1.39,9,321,29,Exempt: This listing is a hotel or motel
926910164877355346,Charlesgate Suites: Contemporary Retreat In Style,523322767,Charlesgate Suites,,Fenway,42.34983,-71.09379,Entire home/apt,270,3,34,2025-05-25,1.46,9,327,20,Exempt: This listing is a hotel or motel
926912107799593105,Lake View 2br 2ba condo King bed,518882444,Greg,,Jamaica Plain,42.32835666617422,-71.11241572742077,Entire home/apt,839,29,0,,,20,365,0,Exempt: This listing is a unit used for furnished institutional or business stays
926917068731579220,Do not look past this Lakefront Luxurious & Quiet,518882444,Greg,,Jamaica Plain,42.32842,-71.11211,Entire home/apt,839,29,4,2024-11-30,0.37,20,365,4,Exempt: This listing is a unit used for furnished institutional or business stays
926938800680231486,Stunning. Unique. And Very Upscale 3BR 2BA,518882444,Greg,,South Boston Waterfront,42.3479,-71.04505,Entire home/apt,839,29,4,2024-11-11,0.28,20,365,3,Exempt: This listing is a unit used for furnished institutional or business stays
926950431047851357,"Spacious, Walkable 2BR Condo | 30/60/90+ Nights",32982410,William,,Allston,42.34916723063684,-71.13388875543235,Entire home/apt,166,91,3,2025-01-31,0.20,1,182,2,
927475749600177156,Stylish & Bright 1 BDR| Close to Fenway Park!,275849638,Sean,,Fenway,42.34818,-71.09326,Entire home/apt,300,1,0,,,70,19,0,STR-461741
927504954586144067,Cozy & Modern 1 BDR | Fenway within minutes!,275849638,Sean,,Fenway,42.34751,-71.09374,Entire home/apt,225,29,5,2023-11-30,0.22,70,161,0,STR-531873
927569054825260292,Petit Garden Level Micro Studio,523515799,Sean,,Back Bay,42.34327,-71.08405,Entire home/apt,147,29,12,2025-06-01,0.51,50,256,7,Exempt: This listing is a hotel or motel
927751278413604000,"(C) Cozy & comfortable room near Harvard, MIT & BU",37035419,Wendy,,Allston,42.35706021337518,-71.12911636763924,Private room,56,91,2,2025-04-07,0.17,9,187,2,
928349287890222434,Home Away From Home,523739890,Kerri-Ann Ruth,,Dorchester,42.29902921546571,-71.06776620274428,Entire home/apt,299,2,2,2024-10-09,0.15,1,247,1,Str-104727
929106971328657953,Luxury Ocean View Condo w/ Roof Top Deck,164838101,Taylor,,South Boston,42.33395,-71.0286,Entire home/apt,199,91,0,,,1,122,0,
929274223001610653,Back Bay Simple Studio Apartment,523515799,Sean,,South End,42.34167,-71.08246,Entire home/apt,161,29,24,2025-05-06,1.02,50,221,7,Exempt: This listing is a hotel or motel
929285770816969080,Quiet Studio Circa South End,523515799,Sean,,South End,42.34149086490141,-71.08211337458772,Entire home/apt,214,29,19,2025-05-30,0.80,50,251,6,Exempt: This listing is a hotel or motel
929296438531439701,Retro Studio on Quiet Street,523515799,Sean,,South End,42.34183238862012,-71.08212672872108,Entire home/apt,138,29,32,2025-06-04,1.35,50,236,16,Exempt: This listing is a hotel or motel
929307593955725334,Cozy Studio near Prudential Ctr,523515799,Sean,,Back Bay,42.342438994258224,-71.0821252927106,Entire home/apt,172,29,16,2025-06-01,0.68,50,265,10,Exempt: This listing is a hotel or motel
929534173067208611,Comfy Back Bay Alcove Studio Apt,523515799,Sean,,Roxbury,42.3415,-71.08347,Entire home/apt,258,29,23,2025-05-13,0.97,50,265,9,Exempt: This listing is a hotel or motel
929571338607197143,Sunkissed Studio near South End,523515799,Sean,,Fenway,42.342008804636386,-71.08411850981184,Entire home/apt,219,29,10,2025-05-18,0.44,50,266,3,Exempt: This listing is a hotel or motel
929653841818654433,Blissful South End Studio,523515799,Sean,,Back Bay,42.34437403038891,-71.08257439972587,Entire home/apt,153,29,15,2025-05-20,0.63,50,258,3,Exempt: This listing is a hotel or motel
929710002319897075,Tranquil South End Studio,523515799,Sean,,Back Bay,42.34382660197117,-71.08222208744212,Entire home/apt,215,29,14,2023-12-18,0.59,50,258,0,Exempt: This listing is a hotel or motel
929721661136909106,Newly Renovated w/ Exposed Brick,523515799,Sean,,Back Bay,42.3451,-71.08007,Entire home/apt,179,29,10,2025-05-29,0.45,50,270,4,Exempt: This listing is a hotel or motel
929763088797054215,South End Serene Studio,523515799,Sean,,South End,42.34214,-71.08206,Entire home/apt,163,29,11,2025-05-18,0.46,50,267,6,Exempt: This listing is a hotel or motel
929770452264597730,Harmonious South End Studio,523515799,Sean,,Back Bay,42.34436,-71.0821,Entire home/apt,191,29,20,2025-06-04,0.86,50,264,5,Exempt: This listing is a hotel or motel
929777947659855829,Cozy South End Loft,523515799,Sean,,Back Bay,42.344438876900405,-71.08347546066226,Entire home/apt,207,29,18,2025-04-30,0.76,50,269,4,Exempt: This listing is a hotel or motel
929784691737307760,Elegant Prudential Area Studio,523515799,Sean,,Back Bay,42.34364,-71.08199,Entire home/apt,197,29,12,2025-06-01,0.51,50,266,3,Exempt: This listing is a hotel or motel
929789196633616783,Urban Chic South End Studio,523515799,Sean,,Back Bay,42.342409342896794,-71.08281844038515,Entire home/apt,149,29,20,2025-06-01,0.86,50,269,11,Exempt: This listing is a hotel or motel
929790777252631206,Southie Condo-By Subway-Bring Pets-Pool Table,256527182,Bridget,,South Boston,42.3313364,-71.0548846,Entire home/apt,222,1,104,2025-06-03,4.47,1,352,58,STR-525163
930142995408426484,First floor room 1,92524206,Ray,,East Boston,42.385239,-71.00543979999999,Private room,105,1,109,2025-06-14,4.72,4,69,58,STR-398249
930388694249975492,"Cozy FULL Bd, 7mn to Aiport, 3mn walk to Train",44837494,Nemrac,,East Boston,42.37091,-71.03928,Private room,78,1,104,2025-05-22,6.38,2,348,68,STR-546789
931895259275496500,Cozy home with backyard & patio,462567807,Carol,,Jamaica Plain,42.30782,-71.11265,Entire home/apt,360,2,2,2025-05-18,1.54,1,186,2,STR-588924
932667738850269074,Quaint studio apartment! Back Bay Area,523515799,Sean,,South End,42.34153,-71.0828,Entire home/apt,160,1,50,2025-05-20,2.13,50,303,25,Exempt: This listing is a hotel or motel
932671112961379601,Modern studio apartment!,523515799,Sean,,Back Bay,42.34348985925966,-71.08423327597426,Entire home/apt,200,1,65,2025-05-31,2.76,50,358,48,Exempt: This listing is a hotel or motel
933341527778815745,Quaint Studio Apt! | Steps from Back Bay,523515799,Sean,,Back Bay,42.34353,-71.08219,Entire home/apt,135,29,20,2025-05-25,0.86,50,359,13,Exempt: This listing is a hotel or motel
933353827077307497,Old Charm Studio Apt near Back Bay,523515799,Sean,,Back Bay,42.34366672808913,-71.08386691907516,Entire home/apt,142,1,49,2025-05-20,2.12,50,203,19,Exempt: This listing is a hotel or motel
933361695796947206,Centrally Located Basic Studio,523515799,Sean,,South End,42.34192427441922,-71.0823934312471,Entire home/apt,182,29,14,2025-05-20,0.60,50,238,7,Exempt: This listing is a hotel or motel
933386897867092013,Spacious Studio! | Back Bay,523515799,Sean,,Back Bay,42.343784143440516,-71.08290022500243,Entire home/apt,220,29,20,2025-06-03,0.87,50,259,7,Exempt: This listing is a hotel or motel
933905514748344789,Beaut private close univ+hospital,49565531,Maria,,Jamaica Plain,42.3203345,-71.10534799999999,Entire home/apt,143,1,83,2025-06-14,3.55,2,118,43,STR-545405
934013376805557008,"Brighton Apt. sleeps 5 
park free.",112008372,Bernadette M,,Brighton,42.34607,-71.1618,Entire home/apt,,2,73,2025-06-08,3.12,2,6,35,STR-545203
934064192141466124,Prudential Area Loft Retreat,523515799,Sean,,Fenway,42.34215590068706,-71.08435806459522,Entire home/apt,175,29,18,2025-05-21,0.78,50,269,8,Exempt: This listing is a hotel or motel
934067944826518229,Charming Studio Apt! | Back Bay,523515799,Sean,,Back Bay,42.34425,-71.08264,Entire home/apt,204,29,18,2025-06-02,0.79,50,267,3,Exempt: This listing is a hotel or motel
934078929279630077,Serene Studio with Cozy Atmosphere!,523515799,Sean,,Fenway,42.342049610623654,-71.08451058659904,Entire home/apt,188,29,12,2025-05-18,0.51,50,337,3,Exempt: This listing is a hotel or motel
934090932851187104,Brixton Studio | Minutes from Back Bay!,523515799,Sean,,Back Bay,42.34431,-71.08278,Entire home/apt,124,29,10,2024-05-22,0.44,50,187,0,Exempt: This listing is a hotel or motel
934106825257933879,Vibrant Studio! | Minutes from Back Bay,523515799,Sean,,Back Bay,42.34266082692078,-71.08216115823868,Entire home/apt,161,29,7,2025-04-22,0.34,50,260,4,Exempt: This listing is a hotel or motel
934125986312399656,Bright & Cozy Studio Apartment,523515799,Sean,,Back Bay,42.34350157600517,-71.08454095429711,Entire home/apt,219,29,11,2025-05-24,0.51,50,261,3,Exempt: This listing is a hotel or motel
